Combination,Mean
"((101.201, 100.935), (100.934, 100.668), (100.667, 100.4), (98.531, 98.266))",100.20025000000001
"((101.201, 100.935), (100.934, 100.668), (100.667, 100.4), (98.265, 98.0))",100.13375
"((101.201, 100.935), (100.934, 100.668), (100.4, 100.134), (100.133, 99.867))",100.53399999999999
"((101.201, 100.935), (100.934, 100.668), (100.4, 100.134), (99.866, 99.6))",100.46724999999999
"((101.201, 100.935), (100.934, 100.668), (100.4, 100.134), (99.599, 99.333))",100.4005
"((101.201, 100.935), (100.934, 100.668), (100.4, 100.134), (99.332, 99.066))",100.33375
"((101.201, 100.935), (100.934, 100.668), (100.4, 100.134), (99.065, 98.799))",100.267
"((101.201, 100.935), (100.934, 100.668), (100.4, 100.134), (98.798, 98.532))",100.20024999999998
"((101.201, 100.935), (100.934, 100.668), (100.4, 100.134), (98.531, 98.266))",100.133625
"((101.201, 100.935), (100.934, 100.668), (100.4, 100.134), (98.265, 98.0))",100.06712499999999
"((101.201, 100.935), (100.934, 100.668), (100.133, 99.867), (99.866, 99.6))",100.40050000000001
"((101.201, 100.935), (100.934, 100.668), (100.133, 99.867), (99.599, 99.333))",100.33375000000001
"((101.201, 100.935), (100.934, 100.668), (100.133, 99.867), (99.332, 99.066))",100.26700000000001
"((101.201, 100.935), (100.934, 100.668), (100.133, 99.867), (99.065, 98.799))",100.20025000000001
"((101.201, 100.935), (100.934, 100.668), (100.133, 99.867), (98.798, 98.532))",100.1335
"((101.201, 100.935), (100.934, 100.668), (100.133, 99.867), (98.531, 98.266))",100.06687500000001
"((101.201, 100.935), (100.934, 100.668), (100.133, 99.867), (98.265, 98.0))",100.000375
"((101.201, 100.935), (100.934, 100.668), (99.866, 99.6), (99.599, 99.333))",100.267
"((101.201, 100.935), (100.934, 100.668), (99.866, 99.6), (99.332, 99.066))",100.20025
"((101.201, 100.935), (100.934, 100.668), (99.866, 99.6), (99.065, 98.799))",100.1335
"((101.201, 100.935), (100.934, 100.668), (99.866, 99.6), (98.798, 98.532))",100.06674999999998
"((101.201, 100.935), (100.934, 100.668), (99.866, 99.6), (98.531, 98.266))",100.000125
"((101.201, 100.935), (100.934, 100.668), (99.866, 99.6), (98.265, 98.0))",99.93362499999999
"((101.201, 100.935), (100.934, 100.668), (99.599, 99.333), (99.332, 99.066))",100.13350000000001
"((101.201, 100.935), (100.934, 100.668), (99.599, 99.333), (99.065, 98.799))",100.06675000000001
"((101.201, 100.935), (100.934, 100.668), (99.599, 99.333), (98.798, 98.532))",100.0
"((101.201, 100.935), (100.934, 100.668), (99.599, 99.333), (98.531, 98.266))",99.93337500000001
"((101.201, 100.935), (100.934, 100.668), (99.599, 99.333), (98.265, 98.0))",99.86687500000001
"((101.201, 100.935), (100.934, 100.668), (99.332, 99.066), (99.065, 98.799))",100.0
"((101.201, 100.935), (100.934, 100.668), (99.332, 99.066), (98.798, 98.532))",99.93324999999999
"((101.201, 100.935), (100.934, 100.668), (99.332, 99.066), (98.531, 98.266))",99.866625
"((101.201, 100.935), (100.934, 100.668), (99.332, 99.066), (98.265, 98.0))",99.800125
"((101.201, 100.935), (100.934, 100.668), (99.065, 98.799), (98.798, 98.532))",99.8665
"((101.201, 100.935), (100.934, 100.668), (99.065, 98.799), (98.531, 98.266))",99.799875
"((101.201, 100.935), (100.934, 100.668), (99.065, 98.799), (98.265, 98.0))",99.733375
"((101.201, 100.935), (100.934, 100.668), (98.798, 98.532), (98.531, 98.266))",99.733125
"((101.201, 100.935), (100.934, 100.668), (98.798, 98.532), (98.265, 98.0))",99.666625
"((101.201, 100.935), (100.934, 100.668), (98.531, 98.266), (98.265, 98.0))",99.60000000000001
"((101.201, 100.935), (100.667, 100.4), (100.4, 100.134), (100.133, 99.867))",100.467125
"((101.201, 100.935), (100.667, 100.4), (100.4, 100.134), (99.866, 99.6))",100.400375
"((101.201, 100.935), (100.667, 100.4), (100.4, 100.134), (99.599, 99.333))",100.333625
"((101.201, 100.935), (100.667, 100.4), (100.4, 100.134), (99.332, 99.066))",100.266875
"((101.201, 100.935), (100.667, 100.4), (100.4, 100.134), (99.065, 98.799))",100.200125
"((101.201, 100.935), (100.667, 100.4), (100.4, 100.134), (98.798, 98.532))",100.133375
"((101.201, 100.935), (100.667, 100.4), (100.4, 100.134), (98.531, 98.266))",100.06675
"((101.201, 100.935), (100.667, 100.4), (100.4, 100.134), (98.265, 98.0))",100.00025
"((101.201, 100.935), (100.667, 100.4), (100.133, 99.867), (99.866, 99.6))",100.333625
"((101.201, 100.935), (100.667, 100.4), (100.133, 99.867), (99.599, 99.333))",100.266875
"((101.201, 100.935), (100.667, 100.4), (100.133, 99.867), (99.332, 99.066))",100.200125
"((101.201, 100.935), (100.667, 100.4), (100.133, 99.867), (99.065, 98.799))",100.133375
"((101.201, 100.935), (100.667, 100.4), (100.133, 99.867), (98.798, 98.532))",100.06662499999999
"((101.201, 100.935), (100.667, 100.4), (100.133, 99.867), (98.531, 98.266))",100.0
"((101.201, 100.935), (100.667, 100.4), (100.133, 99.867), (98.265, 98.0))",99.9335
"((101.201, 100.935), (100.667, 100.4), (99.866, 99.6), (99.599, 99.333))",100.200125
"((101.201, 100.935), (100.667, 100.4), (99.866, 99.6), (99.332, 99.066))",100.133375
"((101.201, 100.935), (100.667, 100.4), (99.866, 99.6), (99.065, 98.799))",100.066625
"((101.201, 100.935), (100.667, 100.4), (99.866, 99.6), (98.798, 98.532))",99.999875
"((101.201, 100.935), (100.667, 100.4), (99.866, 99.6), (98.531, 98.266))",99.93325
"((101.201, 100.935), (100.667, 100.4), (99.866, 99.6), (98.265, 98.0))",99.86675
"((101.201, 100.935), (100.667, 100.4), (99.599, 99.333), (99.332, 99.066))",100.066625
"((101.201, 100.935), (100.667, 100.4), (99.599, 99.333), (99.065, 98.799))",99.999875
"((101.201, 100.935), (100.667, 100.4), (99.599, 99.333), (98.798, 98.532))",99.93312499999999
"((101.201, 100.935), (100.667, 100.4), (99.599, 99.333), (98.531, 98.266))",99.8665
"((101.201, 100.935), (100.667, 100.4), (99.599, 99.333), (98.265, 98.0))",99.8
"((101.201, 100.935), (100.667, 100.4), (99.332, 99.066), (99.065, 98.799))",99.933125
"((101.201, 100.935), (100.667, 100.4), (99.332, 99.066), (98.798, 98.532))",99.866375
"((101.201, 100.935), (100.667, 100.4), (99.332, 99.066), (98.531, 98.266))",99.79975
"((101.201, 100.935), (100.667, 100.4), (99.332, 99.066), (98.265, 98.0))",99.73325
"((101.201, 100.935), (100.667, 100.4), (99.065, 98.799), (98.798, 98.532))",99.79962499999999
"((101.201, 100.935), (100.667, 100.4), (99.065, 98.799), (98.531, 98.266))",99.733
"((101.201, 100.935), (100.667, 100.4), (99.065, 98.799), (98.265, 98.0))",99.6665
"((101.201, 100.935), (100.667, 100.4), (98.798, 98.532), (98.531, 98.266))",99.66624999999999
"((101.201, 100.935), (100.667, 100.4), (98.798, 98.532), (98.265, 98.0))",99.59974999999999
"((101.201, 100.935), (100.667, 100.4), (98.531, 98.266), (98.265, 98.0))",99.533125
"((101.201, 100.935), (100.4, 100.134), (100.133, 99.867), (99.866, 99.6))",100.267
"((101.201, 100.935), (100.4, 100.134), (100.133, 99.867), (99.599, 99.333))",100.20025
"((101.201, 100.935), (100.4, 100.134), (100.133, 99.867), (99.332, 99.066))",100.1335
"((101.201, 100.935), (100.4, 100.134), (100.133, 99.867), (99.065, 98.799))",100.06675
"((101.201, 100.935), (100.4, 100.134), (100.133, 99.867), (98.798, 98.532))",100.0
"((101.201, 100.935), (100.4, 100.134), (100.133, 99.867), (98.531, 98.266))",99.933375
"((101.201, 100.935), (100.4, 100.134), (100.133, 99.867), (98.265, 98.0))",99.866875
"((101.201, 100.935), (100.4, 100.134), (99.866, 99.6), (99.599, 99.333))",100.1335
"((101.201, 100.935), (100.4, 100.134), (99.866, 99.6), (99.332, 99.066))",100.06675
"((101.201, 100.935), (100.4, 100.134), (99.866, 99.6), (99.065, 98.799))",100.0
"((101.201, 100.935), (100.4, 100.134), (99.866, 99.6), (98.798, 98.532))",99.93324999999999
"((101.201, 100.935), (100.4, 100.134), (99.866, 99.6), (98.531, 98.266))",99.866625
"((101.201, 100.935), (100.4, 100.134), (99.866, 99.6), (98.265, 98.0))",99.800125
"((101.201, 100.935), (100.4, 100.134), (99.599, 99.333), (99.332, 99.066))",100.0
"((101.201, 100.935), (100.4, 100.134), (99.599, 99.333), (99.065, 98.799))",99.93325
"((101.201, 100.935), (100.4, 100.134), (99.599, 99.333), (98.798, 98.532))",99.8665
"((101.201, 100.935), (100.4, 100.134), (99.599, 99.333), (98.531, 98.266))",99.799875
"((101.201, 100.935), (100.4, 100.134), (99.599, 99.333), (98.265, 98.0))",99.733375
"((101.201, 100.935), (100.4, 100.134), (99.332, 99.066), (99.065, 98.799))",99.8665
"((101.201, 100.935), (100.4, 100.134), (99.332, 99.066), (98.798, 98.532))",99.79974999999999
"((101.201, 100.935), (100.4, 100.134), (99.332, 99.066), (98.531, 98.266))",99.733125
"((101.201, 100.935), (100.4, 100.134), (99.332, 99.066), (98.265, 98.0))",99.666625
"((101.201, 100.935), (100.4, 100.134), (99.065, 98.799), (98.798, 98.532))",99.733
"((101.201, 100.935), (100.4, 100.134), (99.065, 98.799), (98.531, 98.266))",99.666375
"((101.201, 100.935), (100.4, 100.134), (99.065, 98.799), (98.265, 98.0))",99.599875
"((101.201, 100.935), (100.4, 100.134), (98.798, 98.532), (98.531, 98.266))",99.599625
"((101.201, 100.935), (100.4, 100.134), (98.798, 98.532), (98.265, 98.0))",99.533125
"((101.201, 100.935), (100.4, 100.134), (98.531, 98.266), (98.265, 98.0))",99.4665
"((101.201, 100.935), (100.133, 99.867), (99.866, 99.6), (99.599, 99.333))",100.06675
"((101.201, 100.935), (100.133, 99.867), (99.866, 99.6), (99.332, 99.066))",100.0
"((101.201, 100.935), (100.133, 99.867), (99.866, 99.6), (99.065, 98.799))",99.93325
"((101.201, 100.935), (100.133, 99.867), (99.866, 99.6), (98.798, 98.532))",99.8665
"((101.201, 100.935), (100.133, 99.867), (99.866, 99.6), (98.531, 98.266))",99.799875
"((101.201, 100.935), (100.133, 99.867), (99.866, 99.6), (98.265, 98.0))",99.733375
"((101.201, 100.935), (100.133, 99.867), (99.599, 99.333), (99.332, 99.066))",99.93325
"((101.201, 100.935), (100.133, 99.867), (99.599, 99.333), (99.065, 98.799))",99.8665
"((101.201, 100.935), (100.133, 99.867), (99.599, 99.333), (98.798, 98.532))",99.79974999999999
"((101.201, 100.935), (100.133, 99.867), (99.599, 99.333), (98.531, 98.266))",99.733125
"((101.201, 100.935), (100.133, 99.867), (99.599, 99.333), (98.265, 98.0))",99.666625
"((101.201, 100.935), (100.133, 99.867), (99.332, 99.066), (99.065, 98.799))",99.79975
"((101.201, 100.935), (100.133, 99.867), (99.332, 99.066), (98.798, 98.532))",99.733
"((101.201, 100.935), (100.133, 99.867), (99.332, 99.066), (98.531, 98.266))",99.666375
"((101.201, 100.935), (100.133, 99.867), (99.332, 99.066), (98.265, 98.0))",99.599875
"((101.201, 100.935), (100.133, 99.867), (99.065, 98.799), (98.798, 98.532))",99.66624999999999
"((101.201, 100.935), (100.133, 99.867), (99.065, 98.799), (98.531, 98.266))",99.599625
"((101.201, 100.935), (100.133, 99.867), (99.065, 98.799), (98.265, 98.0))",99.533125
"((101.201, 100.935), (100.133, 99.867), (98.798, 98.532), (98.531, 98.266))",99.53287499999999
"((101.201, 100.935), (100.133, 99.867), (98.798, 98.532), (98.265, 98.0))",99.46637499999999
"((101.201, 100.935), (100.133, 99.867), (98.531, 98.266), (98.265, 98.0))",99.39975
"((101.201, 100.935), (99.866, 99.6), (99.599, 99.333), (99.332, 99.066))",99.8665
"((101.201, 100.935), (99.866, 99.6), (99.599, 99.333), (99.065, 98.799))",99.79975
"((101.201, 100.935), (99.866, 99.6), (99.599, 99.333), (98.798, 98.532))",99.733
"((101.201, 100.935), (99.866, 99.6), (99.599, 99.333), (98.531, 98.266))",99.666375
"((101.201, 100.935), (99.866, 99.6), (99.599, 99.333), (98.265, 98.0))",99.599875
"((101.201, 100.935), (99.866, 99.6), (99.332, 99.066), (99.065, 98.799))",99.733
"((101.201, 100.935), (99.866, 99.6), (99.332, 99.066), (98.798, 98.532))",99.66624999999999
"((101.201, 100.935), (99.866, 99.6), (99.332, 99.066), (98.531, 98.266))",99.599625
"((101.201, 100.935), (99.866, 99.6), (99.332, 99.066), (98.265, 98.0))",99.533125
"((101.201, 100.935), (99.866, 99.6), (99.065, 98.799), (98.798, 98.532))",99.5995
"((101.201, 100.935), (99.866, 99.6), (99.065, 98.799), (98.531, 98.266))",99.532875
"((101.201, 100.935), (99.866, 99.6), (99.065, 98.799), (98.265, 98.0))",99.466375
"((101.201, 100.935), (99.866, 99.6), (98.798, 98.532), (98.531, 98.266))",99.466125
"((101.201, 100.935), (99.866, 99.6), (98.798, 98.532), (98.265, 98.0))",99.399625
"((101.201, 100.935), (99.866, 99.6), (98.531, 98.266), (98.265, 98.0))",99.333
"((101.201, 100.935), (99.599, 99.333), (99.332, 99.066), (99.065, 98.799))",99.66625
"((101.201, 100.935), (99.599, 99.333), (99.332, 99.066), (98.798, 98.532))",99.5995
"((101.201, 100.935), (99.599, 99.333), (99.332, 99.066), (98.531, 98.266))",99.532875
"((101.201, 100.935), (99.599, 99.333), (99.332, 99.066), (98.265, 98.0))",99.466375
"((101.201, 100.935), (99.599, 99.333), (99.065, 98.799), (98.798, 98.532))",99.53275
"((101.201, 100.935), (99.599, 99.333), (99.065, 98.799), (98.531, 98.266))",99.466125
"((101.201, 100.935), (99.599, 99.333), (99.065, 98.799), (98.265, 98.0))",99.399625
"((101.201, 100.935), (99.599, 99.333), (98.798, 98.532), (98.531, 98.266))",99.39937499999999
"((101.201, 100.935), (99.599, 99.333), (98.798, 98.532), (98.265, 98.0))",99.33287499999999
"((101.201, 100.935), (99.599, 99.333), (98.531, 98.266), (98.265, 98.0))",99.26625
"((101.201, 100.935), (99.332, 99.066), (99.065, 98.799), (98.798, 98.532))",99.46600000000001
"((101.201, 100.935), (99.332, 99.066), (99.065, 98.799), (98.531, 98.266))",99.399375
"((101.201, 100.935), (99.332, 99.066), (99.065, 98.799), (98.265, 98.0))",99.332875
"((101.201, 100.935), (99.332, 99.066), (98.798, 98.532), (98.531, 98.266))",99.33262500000001
"((101.201, 100.935), (99.332, 99.066), (98.798, 98.532), (98.265, 98.0))",99.266125
"((101.201, 100.935), (99.332, 99.066), (98.531, 98.266), (98.265, 98.0))",99.1995
"((101.201, 100.935), (99.065, 98.799), (98.798, 98.532), (98.531, 98.266))",99.265875
"((101.201, 100.935), (99.065, 98.799), (98.798, 98.532), (98.265, 98.0))",99.19937499999999
"((101.201, 100.935), (99.065, 98.799), (98.531, 98.266), (98.265, 98.0))",99.13275
"((101.201, 100.935), (98.798, 98.532), (98.531, 98.266), (98.265, 98.0))",99.066
"((100.934, 100.668), (100.667, 100.4), (100.4, 100.134), (100.133, 99.867))",100.400375
"((100.934, 100.668), (100.667, 100.4), (100.4, 100.134), (99.866, 99.6))",100.333625
"((100.934, 100.668), (100.667, 100.4), (100.4, 100.134), (99.599, 99.333))",100.266875
"((100.934, 100.668), (100.667, 100.4), (100.4, 100.134), (99.332, 99.066))",100.200125
"((100.934, 100.668), (100.667, 100.4), (100.4, 100.134), (99.065, 98.799))",100.133375
"((100.934, 100.668), (100.667, 100.4), (100.4, 100.134), (98.798, 98.532))",100.06662499999999
"((100.934, 100.668), (100.667, 100.4), (100.4, 100.134), (98.531, 98.266))",100.0
"((100.934, 100.668), (100.667, 100.4), (100.4, 100.134), (98.265, 98.0))",99.9335
"((100.934, 100.668), (100.667, 100.4), (100.133, 99.867), (99.866, 99.6))",100.266875
"((100.934, 100.668), (100.667, 100.4), (100.133, 99.867), (99.599, 99.333))",100.200125
"((100.934, 100.668), (100.667, 100.4), (100.133, 99.867), (99.332, 99.066))",100.133375
"((100.934, 100.668), (100.667, 100.4), (100.133, 99.867), (99.065, 98.799))",100.066625
"((100.934, 100.668), (100.667, 100.4), (100.133, 99.867), (98.798, 98.532))",99.999875
"((100.934, 100.668), (100.667, 100.4), (100.133, 99.867), (98.531, 98.266))",99.93325
"((100.934, 100.668), (100.667, 100.4), (100.133, 99.867), (98.265, 98.0))",99.86675
"((100.934, 100.668), (100.667, 100.4), (99.866, 99.6), (99.599, 99.333))",100.133375
"((100.934, 100.668), (100.667, 100.4), (99.866, 99.6), (99.332, 99.066))",100.066625
"((100.934, 100.668), (100.667, 100.4), (99.866, 99.6), (99.065, 98.799))",99.999875
"((100.934, 100.668), (100.667, 100.4), (99.866, 99.6), (98.798, 98.532))",99.93312499999999
"((100.934, 100.668), (100.667, 100.4), (99.866, 99.6), (98.531, 98.266))",99.8665
"((100.934, 100.668), (100.667, 100.4), (99.866, 99.6), (98.265, 98.0))",99.8
"((100.934, 100.668), (100.667, 100.4), (99.599, 99.333), (99.332, 99.066))",99.999875
"((100.934, 100.668), (100.667, 100.4), (99.599, 99.333), (99.065, 98.799))",99.933125
"((100.934, 100.668), (100.667, 100.4), (99.599, 99.333), (98.798, 98.532))",99.866375
"((100.934, 100.668), (100.667, 100.4), (99.599, 99.333), (98.531, 98.266))",99.79975
"((100.934, 100.668), (100.667, 100.4), (99.599, 99.333), (98.265, 98.0))",99.73325
"((100.934, 100.668), (100.667, 100.4), (99.332, 99.066), (99.065, 98.799))",99.866375
"((100.934, 100.668), (100.667, 100.4), (99.332, 99.066), (98.798, 98.532))",99.79962499999999
"((100.934, 100.668), (100.667, 100.4), (99.332, 99.066), (98.531, 98.266))",99.733
"((100.934, 100.668), (100.667, 100.4), (99.332, 99.066), (98.265, 98.0))",99.6665
"((100.934, 100.668), (100.667, 100.4), (99.065, 98.799), (98.798, 98.532))",99.732875
"((100.934, 100.668), (100.667, 100.4), (99.065, 98.799), (98.531, 98.266))",99.66625
"((100.934, 100.668), (100.667, 100.4), (99.065, 98.799), (98.265, 98.0))",99.59975
"((100.934, 100.668), (100.667, 100.4), (98.798, 98.532), (98.531, 98.266))",99.5995
"((100.934, 100.668), (100.667, 100.4), (98.798, 98.532), (98.265, 98.0))",99.533
"((100.934, 100.668), (100.667, 100.4), (98.531, 98.266), (98.265, 98.0))",99.466375
"((100.934, 100.668), (100.4, 100.134), (100.133, 99.867), (99.866, 99.6))",100.20025
"((100.934, 100.668), (100.4, 100.134), (100.133, 99.867), (99.599, 99.333))",100.1335
"((100.934, 100.668), (100.4, 100.134), (100.133, 99.867), (99.332, 99.066))",100.06675
"((100.934, 100.668), (100.4, 100.134), (100.133, 99.867), (99.065, 98.799))",100.0
"((100.934, 100.668), (100.4, 100.134), (100.133, 99.867), (98.798, 98.532))",99.93324999999999
"((100.934, 100.668), (100.4, 100.134), (100.133, 99.867), (98.531, 98.266))",99.866625
"((100.934, 100.668), (100.4, 100.134), (100.133, 99.867), (98.265, 98.0))",99.800125
"((100.934, 100.668), (100.4, 100.134), (99.866, 99.6), (99.599, 99.333))",100.06675
"((100.934, 100.668), (100.4, 100.134), (99.866, 99.6), (99.332, 99.066))",100.0
"((100.934, 100.668), (100.4, 100.134), (99.866, 99.6), (99.065, 98.799))",99.93325
"((100.934, 100.668), (100.4, 100.134), (99.866, 99.6), (98.798, 98.532))",99.8665
"((100.934, 100.668), (100.4, 100.134), (99.866, 99.6), (98.531, 98.266))",99.799875
"((100.934, 100.668), (100.4, 100.134), (99.866, 99.6), (98.265, 98.0))",99.733375
"((100.934, 100.668), (100.4, 100.134), (99.599, 99.333), (99.332, 99.066))",99.93325
"((100.934, 100.668), (100.4, 100.134), (99.599, 99.333), (99.065, 98.799))",99.8665
"((100.934, 100.668), (100.4, 100.134), (99.599, 99.333), (98.798, 98.532))",99.79974999999999
"((100.934, 100.668), (100.4, 100.134), (99.599, 99.333), (98.531, 98.266))",99.733125
"((100.934, 100.668), (100.4, 100.134), (99.599, 99.333), (98.265, 98.0))",99.666625
"((100.934, 100.668), (100.4, 100.134), (99.332, 99.066), (99.065, 98.799))",99.79975
"((100.934, 100.668), (100.4, 100.134), (99.332, 99.066), (98.798, 98.532))",99.733
"((100.934, 100.668), (100.4, 100.134), (99.332, 99.066), (98.531, 98.266))",99.666375
"((100.934, 100.668), (100.4, 100.134), (99.332, 99.066), (98.265, 98.0))",99.599875
"((100.934, 100.668), (100.4, 100.134), (99.065, 98.799), (98.798, 98.532))",99.66624999999999
"((100.934, 100.668), (100.4, 100.134), (99.065, 98.799), (98.531, 98.266))",99.599625
"((100.934, 100.668), (100.4, 100.134), (99.065, 98.799), (98.265, 98.0))",99.533125
"((100.934, 100.668), (100.4, 100.134), (98.798, 98.532), (98.531, 98.266))",99.53287499999999
"((100.934, 100.668), (100.4, 100.134), (98.798, 98.532), (98.265, 98.0))",99.46637499999999
"((100.934, 100.668), (100.4, 100.134), (98.531, 98.266), (98.265, 98.0))",99.39975
"((100.934, 100.668), (100.133, 99.867), (99.866, 99.6), (99.599, 99.333))",100.0
"((100.934, 100.668), (100.133, 99.867), (99.866, 99.6), (99.332, 99.066))",99.93325
"((100.934, 100.668), (100.133, 99.867), (99.866, 99.6), (99.065, 98.799))",99.8665
"((100.934, 100.668), (100.133, 99.867), (99.866, 99.6), (98.798, 98.532))",99.79974999999999
"((100.934, 100.668), (100.133, 99.867), (99.866, 99.6), (98.531, 98.266))",99.733125
"((100.934, 100.668), (100.133, 99.867), (99.866, 99.6), (98.265, 98.0))",99.666625
"((100.934, 100.668), (100.133, 99.867), (99.599, 99.333), (99.332, 99.066))",99.8665
"((100.934, 100.668), (100.133, 99.867), (99.599, 99.333), (99.065, 98.799))",99.79975
"((100.934, 100.668), (100.133, 99.867), (99.599, 99.333), (98.798, 98.532))",99.733
"((100.934, 100.668), (100.133, 99.867), (99.599, 99.333), (98.531, 98.266))",99.666375
"((100.934, 100.668), (100.133, 99.867), (99.599, 99.333), (98.265, 98.0))",99.599875
"((100.934, 100.668), (100.133, 99.867), (99.332, 99.066), (99.065, 98.799))",99.733
"((100.934, 100.668), (100.133, 99.867), (99.332, 99.066), (98.798, 98.532))",99.66624999999999
"((100.934, 100.668), (100.133, 99.867), (99.332, 99.066), (98.531, 98.266))",99.599625
"((100.934, 100.668), (100.133, 99.867), (99.332, 99.066), (98.265, 98.0))",99.533125
"((100.934, 100.668), (100.133, 99.867), (99.065, 98.799), (98.798, 98.532))",99.5995
"((100.934, 100.668), (100.133, 99.867), (99.065, 98.799), (98.531, 98.266))",99.532875
"((100.934, 100.668), (100.133, 99.867), (99.065, 98.799), (98.265, 98.0))",99.466375
"((100.934, 100.668), (100.133, 99.867), (98.798, 98.532), (98.531, 98.266))",99.466125
"((100.934, 100.668), (100.133, 99.867), (98.798, 98.532), (98.265, 98.0))",99.399625
"((100.934, 100.668), (100.133, 99.867), (98.531, 98.266), (98.265, 98.0))",99.333
"((100.934, 100.668), (99.866, 99.6), (99.599, 99.333), (99.332, 99.066))",99.79975
"((100.934, 100.668), (99.866, 99.6), (99.599, 99.333), (99.065, 98.799))",99.733
"((100.934, 100.668), (99.866, 99.6), (99.599, 99.333), (98.798, 98.532))",99.66624999999999
"((100.934, 100.668), (99.866, 99.6), (99.599, 99.333), (98.531, 98.266))",99.599625
"((100.934, 100.668), (99.866, 99.6), (99.599, 99.333), (98.265, 98.0))",99.533125
"((100.934, 100.668), (99.866, 99.6), (99.332, 99.066), (99.065, 98.799))",99.66625
"((100.934, 100.668), (99.866, 99.6), (99.332, 99.066), (98.798, 98.532))",99.5995
"((100.934, 100.668), (99.866, 99.6), (99.332, 99.066), (98.531, 98.266))",99.532875
"((100.934, 100.668), (99.866, 99.6), (99.332, 99.066), (98.265, 98.0))",99.466375
"((100.934, 100.668), (99.866, 99.6), (99.065, 98.799), (98.798, 98.532))",99.53275
"((100.934, 100.668), (99.866, 99.6), (99.065, 98.799), (98.531, 98.266))",99.466125
"((100.934, 100.668), (99.866, 99.6), (99.065, 98.799), (98.265, 98.0))",99.399625
"((100.934, 100.668), (99.866, 99.6), (98.798, 98.532), (98.531, 98.266))",99.39937499999999
"((100.934, 100.668), (99.866, 99.6), (98.798, 98.532), (98.265, 98.0))",99.33287499999999
"((100.934, 100.668), (99.866, 99.6), (98.531, 98.266), (98.265, 98.0))",99.26625
"((100.934, 100.668), (99.599, 99.333), (99.332, 99.066), (99.065, 98.799))",99.5995
"((100.934, 100.668), (99.599, 99.333), (99.332, 99.066), (98.798, 98.532))",99.53275
"((100.934, 100.668), (99.599, 99.333), (99.332, 99.066), (98.531, 98.266))",99.466125
"((100.934, 100.668), (99.599, 99.333), (99.332, 99.066), (98.265, 98.0))",99.399625
"((100.934, 100.668), (99.599, 99.333), (99.065, 98.799), (98.798, 98.532))",99.46600000000001
"((100.934, 100.668), (99.599, 99.333), (99.065, 98.799), (98.531, 98.266))",99.399375
"((100.934, 100.668), (99.599, 99.333), (99.065, 98.799), (98.265, 98.0))",99.332875
"((100.934, 100.668), (99.599, 99.333), (98.798, 98.532), (98.531, 98.266))",99.33262500000001
"((100.934, 100.668), (99.599, 99.333), (98.798, 98.532), (98.265, 98.0))",99.266125
"((100.934, 100.668), (99.599, 99.333), (98.531, 98.266), (98.265, 98.0))",99.1995
"((100.934, 100.668), (99.332, 99.066), (99.065, 98.799), (98.798, 98.532))",99.39925
"((100.934, 100.668), (99.332, 99.066), (99.065, 98.799), (98.531, 98.266))",99.33262500000001
"((100.934, 100.668), (99.332, 99.066), (99.065, 98.799), (98.265, 98.0))",99.266125
"((100.934, 100.668), (99.332, 99.066), (98.798, 98.532), (98.531, 98.266))",99.265875
"((100.934, 100.668), (99.332, 99.066), (98.798, 98.532), (98.265, 98.0))",99.19937499999999
"((100.934, 100.668), (99.332, 99.066), (98.531, 98.266), (98.265, 98.0))",99.13275
"((100.934, 100.668), (99.065, 98.799), (98.798, 98.532), (98.531, 98.266))",99.19912500000001
"((100.934, 100.668), (99.065, 98.799), (98.798, 98.532), (98.265, 98.0))",99.132625
"((100.934, 100.668), (99.065, 98.799), (98.531, 98.266), (98.265, 98.0))",99.066
"((100.934, 100.668), (98.798, 98.532), (98.531, 98.266), (98.265, 98.0))",98.99925
"((100.667, 100.4), (100.4, 100.134), (100.133, 99.867), (99.866, 99.6))",100.133375
"((100.667, 100.4), (100.4, 100.134), (100.133, 99.867), (99.599, 99.333))",100.066625
"((100.667, 100.4), (100.4, 100.134), (100.133, 99.867), (99.332, 99.066))",99.999875
"((100.667, 100.4), (100.4, 100.134), (100.133, 99.867), (99.065, 98.799))",99.933125
"((100.667, 100.4), (100.4, 100.134), (100.133, 99.867), (98.798, 98.532))",99.866375
"((100.667, 100.4), (100.4, 100.134), (100.133, 99.867), (98.531, 98.266))",99.79975
"((100.667, 100.4), (100.4, 100.134), (100.133, 99.867), (98.265, 98.0))",99.73325
"((100.667, 100.4), (100.4, 100.134), (99.866, 99.6), (99.599, 99.333))",99.999875
"((100.667, 100.4), (100.4, 100.134), (99.866, 99.6), (99.332, 99.066))",99.933125
"((100.667, 100.4), (100.4, 100.134), (99.866, 99.6), (99.065, 98.799))",99.866375
"((100.667, 100.4), (100.4, 100.134), (99.866, 99.6), (98.798, 98.532))",99.79962499999999
"((100.667, 100.4), (100.4, 100.134), (99.866, 99.6), (98.531, 98.266))",99.733
"((100.667, 100.4), (100.4, 100.134), (99.866, 99.6), (98.265, 98.0))",99.6665
"((100.667, 100.4), (100.4, 100.134), (99.599, 99.333), (99.332, 99.066))",99.866375
"((100.667, 100.4), (100.4, 100.134), (99.599, 99.333), (99.065, 98.799))",99.799625
"((100.667, 100.4), (100.4, 100.134), (99.599, 99.333), (98.798, 98.532))",99.732875
